CodCliente,TotalPlan,Ubicacion,Genero,Edad,Antiguedad,Saldo,NoServicios,PagoApp,GamaAlta,TContrato,Churn
15706,597,Guatemala,F,36,9,0,2,1,1,1,0
15691,407,Escuintla,M,37,1,299,1,1,1,1,1
15792,748,Guatemala,M,60,0,20.09,1,1,0,1,1
15733,562,Guatemala,F,51,1,0,1,1,1,1,1
15679,734,Quetzaltenango,F,47,10,0,2,1,1,1,0
15594,710,Guatemala,M,45,1,0,2,1,1,1,0
15613,539,Escuintla,F,39,6,352,1,0,1,1,0
15681,542,Guatemala,M,32,7,0,1,1,0,1,0
15796,717,Guatemala,F,36,2,274.09,2,1,0,1,1
15625,682,Escuintla,F,50,10,0,1,1,1,1,0
15615,515,Guatemala,M,33,2,199.98,2,1,1,0,0
15748,526,Escuintla,F,33,8,0,2,1,0,0,1
15751,702,Guatemala,M,26,5,1899.28,2,1,1,1,1
15662,651,Quetzaltenango,M,34,2,225,2,0,0,0,0
15574,792,Quetzaltenango,M,36,5,225,2,0,0,0,0
15790,817,Quetzaltenango,M,58,3,0,2,1,1,1,0
15762,674,Quetzaltenango,F,36,6,249.99,1,1,0,0,0
15803,641,Guatemala,F,40,9,1623.4,1,0,0,1,1
15771,513,Escuintla,M,39,7,319.09,2,1,1,1,0
15700,561,Guatemala,M,34,1,0,1,1,1,0,0
15569,627,Quetzaltenango,M,30,6,225,1,1,1,0,0
15772,682,Quetzaltenango,M,81,6,0,1,1,1,0,0
15661,683,Guatemala,F,29,0,0,1,0,0,1,0
15787,420,Quetzaltenango,F,31,1,225,2,1,1,0,0
15806,670,Guatemala,F,54,2,225,1,1,1,0,0
15804,505,Quetzaltenango,M,43,6,689.07,1,0,0,1,0
15792,580,Quetzaltenango,M,24,1,0,1,1,0,1,1
15625,577,Guatemala,M,36,3,0,2,0,1,1,0
15727,773,Quetzaltenango,M,34,10,749.97,1,0,0,0,0
15606,616,Guatemala,M,37,5,149,2,0,0,1,1
15799,763,Guatemala,F,38,0,0,2,0,0,1,0
15715,640,Escuintla,M,43,9,927.66,1,1,0,1,1
15784,592,Guatemala,M,36,1,249.99,1,0,0,0,0
15615,528,Escuintla,M,43,7,225,2,1,1,0,0
15722,630,Guatemala,M,53,5,0,1,0,1,0,0
15646,529,Guatemala,F,31,2,299,2,1,1,1,0
15644,546,Guatemala,F,47,8,225,1,1,1,0,1
15670,753,Guatemala,F,62,6,274.97,2,1,1,0,0
15716,772,Escuintla,F,39,4,0,2,1,1,0,0
15786,567,Guatemala,M,36,1,219.77,2,0,0,1,0
15771,628,Quetzaltenango,F,45,6,199.98,1,1,0,0,0
15649,658,Guatemala,M,20,7,148.06,2,0,0,1,0
15731,679,Escuintla,M,58,9,313.99,1,1,1,1,0
15684,629,Escuintla,M,34,1,997.55,1,0,0,1,0
15677,731,Escuintla,M,42,9,398.99,1,1,1,1,0
15581,775,Quetzaltenango,M,33,3,225,2,1,0,0,0
15628,660,Escuintla,M,33,2,0,1,0,0,1,0
15600,752,Guatemala,M,39,3,598,1,1,0,0,0
15594,655,Guatemala,M,37,6,0,2,1,0,0,0
15784,543,Escuintla,F,46,5,199.97,1,1,1,0,0
15767,811,Guatemala,M,42,10,0,2,1,1,0,0
15632,689,Quetzaltenango,M,45,0,0,2,1,0,0,0
15665,531,Guatemala,F,42,2,199.97,2,0,1,0,0
15652,515,Guatemala,M,40,0,199.97,1,1,1,0,0
15574,466,Guatemala,F,41,3,849.97,2,1,0,0,1
15729,782,Guatemala,M,36,1,249.97,2,1,1,0,0
15682,611,Guatemala,M,64,9,192,2,1,1,1,0
15743,621,Quetzaltenango,M,40,8,199,3,1,0,1,1
15572,604,Escuintla,M,41,3,167.6,1,0,0,1,0
15584,655,Escuintla,F,35,1,399.97,1,1,1,0,0
15614,689,Escuintla,M,38,2,149,1,1,1,1,0
15665,681,Escuintla,M,30,2,79.59,1,1,1,1,0
15612,643,Quetzaltenango,M,41,2,274.97,1,1,0,0,0
15596,617,Guatemala,F,24,4,0,2,1,1,1,0
15744,638,Escuintla,F,55,2,0,1,0,1,1,1
15573,743,Guatemala,M,39,6,0,2,1,0,1,0
15717,828,Quetzaltenango,F,25,7,0,1,1,0,1,0
15795,776,Escuintla,M,35,8,0,1,1,1,1,0
15758,540,Quetzaltenango,M,35,7,398.61,1,0,1,1,0
15792,616,Quetzaltenango,F,45,4,0,1,1,1,1,0
15740,628,Quetzaltenango,M,38,10,468.6,1,1,0,1,1
15768,667,Escuintla,F,23,6,0,2,0,0,1,1
15569,615,Guatemala,M,30,7,0,2,1,1,0,0
15723,543,Guatemala,M,30,4,0,1,1,0,1,0
15777,553,Guatemala,F,31,4,149,2,1,1,1,0
15742,554,Quetzaltenango,M,26,4,197.6,1,1,1,1,0
15582,684,Escuintla,F,36,4,225,1,1,0,0,0
15711,452,Guatemala,F,35,7,149,2,1,0,1,0
15775,606,Guatemala,M,47,3,225,2,0,1,0,1
15602,629,Guatemala,M,40,9,199.99,1,1,0,0,0
15802,659,Escuintla,F,33,8,225,1,0,1,0,0
15701,493,Guatemala,F,33,8,0,1,1,1,1,0
15783,794,Guatemala,F,62,9,225,3,1,0,0,1
15728,554,Guatemala,F,44,6,0,1,1,0,1,0
15585,796,Quetzaltenango,F,52,9,249.97,1,1,1,0,1
15583,807,Guatemala,F,36,4,0,2,0,1,1,0
15620,500,Quetzaltenango,M,44,9,0,2,1,0,1,0
15613,722,Escuintla,M,43,1,350,1,1,0,1,1
15792,559,Escuintla,F,40,7,148.06,1,1,1,1,0
15710,584,Escuintla,F,38,3,0,2,1,1,0,0
15598,834,Quetzaltenango,F,68,9,149,2,0,1,1,0
15649,754,Escuintla,M,35,4,149,2,1,1,1,0
15737,590,Guatemala,M,43,7,350,2,1,1,1,1
15671,740,Guatemala,M,36,7,0,1,1,1,1,0
15625,502,Quetzaltenango,F,57,3,499.65,1,1,0,1,1
15741,733,Guatemala,M,48,5,298.03,1,0,1,1,0
15750,755,Quetzaltenango,F,37,0,276,2,1,1,0,0
15784,554,Escuintla,F,46,7,0,3,0,1,0,1
15768,534,Guatemala,M,36,4,249.99,1,1,0,0,0
15805,656,Escuintla,M,33,4,0,2,1,0,0,0
15719,575,Quetzaltenango,M,49,7,412,4,1,1,1,1
15609,480,Escuintla,M,47,8,0,1,1,0,1,1
15703,575,Guatemala,M,40,5,338.06,2,1,1,1,0
15626,672,Guatemala,F,40,3,0,1,1,0,1,1
15773,758,Escuintla,F,35,5,0,2,0,0,0,0
15756,682,Guatemala,M,50,6,499.97,2,0,1,0,0
15687,501,Guatemala,F,29,8,749.97,2,1,0,0,0
15777,746,Quetzaltenango,M,34,6,0,2,1,1,1,0
15754,556,Guatemala,F,51,8,0,1,1,0,1,1
15584,823,Quetzaltenango,F,53,4,274.33,1,0,1,1,1
15669,491,Quetzaltenango,F,68,1,499.97,1,0,1,0,1
15632,638,Guatemala,F,29,9,169.6,1,1,1,1,0
15711,734,Guatemala,M,45,2,499,2,1,0,1,0
15615,555,Guatemala,M,40,10,499.97,1,1,0,0,0
15720,745,Quetzaltenango,F,44,0,0,1,1,1,0,1
15780,728,Guatemala,M,37,3,0,2,0,0,0,1
15673,626,Guatemala,M,44,10,49.97,2,0,0,0,0
15807,681,Quetzaltenango,M,37,8,0,2,1,1,1,0
15761,478,Guatemala,F,38,4,0,1,1,0,1,1
15651,709,Guatemala,M,38,5,504.92,2,1,1,1,0
15812,562,Quetzaltenango,M,33,8,199.97,2,1,0,0,0
15680,769,Quetzaltenango,F,34,7,149,1,1,1,1,1
15750,684,Quetzaltenango,F,46,3,469.81,2,1,0,1,0
15690,536,Guatemala,F,61,8,199.97,1,1,1,0,1
15627,631,Quetzaltenango,F,29,2,0,2,1,1,0,0
15712,657,Escuintla,M,34,5,0,1,1,0,0,0
15805,699,Quetzaltenango,M,59,3,274.99,1,0,1,0,0
15814,606,Escuintla,M,38,7,199.98,1,1,1,0,0
15589,612,Guatemala,F,63,2,249.33,1,0,1,1,0
15775,660,Guatemala,F,38,5,350,2,1,0,0,0
15749,829,Escuintla,M,50,7,0,2,0,1,1,0
15619,567,Escuintla,M,29,8,0.76,2,1,0,1,0
15593,850,Guatemala,F,33,3,0,2,1,1,1,0
15718,712,Escuintla,F,44,2,225,2,0,0,0,0
15789,562,Guatemala,M,30,3,199.99,2,0,0,0,0
15744,755,Guatemala,F,29,3,329.99,3,1,0,1,0
15708,793,Escuintla,M,25,3,249.97,1,0,0,0,0
15790,471,Escuintla,M,26,8,300,2,1,1,1,0
15741,707,Guatemala,M,42,2,328.31,1,1,1,1,0
15598,784,Escuintla,M,38,10,0,1,0,0,1,0
15663,703,Guatemala,M,32,1,297.6,1,1,1,1,0
15572,704,Escuintla,M,36,8,199.97,1,1,0,0,0
15706,662,Guatemala,M,38,0,249.97,1,0,1,0,0
15674,636,Quetzaltenango,F,28,2,0,1,0,0,1,0
15641,640,Escuintla,M,36,4,299,1,0,0,1,0
15806,739,Escuintla,M,31,1,0,2,1,1,1,0
15690,767,Quetzaltenango,M,23,2,274.97,1,0,1,0,0
15606,753,Quetzaltenango,F,46,3,633.32,3,1,0,1,1
15682,714,Guatemala,M,37,9,469.6,2,0,1,1,0
15579,707,Guatemala,M,29,4,0,2,1,0,1,0
15681,577,Guatemala,F,35,4,0,1,1,0,1,0
15734,633,Guatemala,F,42,1,360,2,1,0,1,0
15650,849,Quetzaltenango,M,41,10,249.99,1,1,1,0,0
15592,614,Escuintla,F,41,7,299.99,2,0,0,1,0
15671,558,Guatemala,F,47,9,0,2,1,0,1,0
15775,832,Guatemala,F,27,10,468.6,1,1,0,1,0
15702,567,Guatemala,F,26,2,225,2,1,1,0,0
15602,587,Quetzaltenango,F,45,8,225,1,1,1,0,1
15717,712,Escuintla,F,79,5,0,1,1,1,0,0
15740,655,Escuintla,F,29,9,225,2,0,1,0,0
15794,641,Guatemala,F,42,6,199.97,2,0,0,0,0
15773,676,Guatemala,M,35,5,300.99,2,1,0,1,0
15572,472,Guatemala,M,29,8,341.58,1,0,1,1,0
15800,644,Quetzaltenango,M,34,9,0,2,0,0,1,0
15672,598,Guatemala,M,38,0,749.97,1,0,0,0,0
15684,792,Escuintla,M,25,8,0,1,1,1,1,0
15720,700,Guatemala,F,37,7,0,2,1,0,1,0
15731,616,Guatemala,M,34,10,0,2,1,0,1,0
15732,743,Escuintla,M,35,6,0,1,1,1,1,0
15692,427,Guatemala,M,37,5,249.97,2,1,1,0,0
15764,731,Guatemala,M,29,10,0,2,1,1,1,0
15757,610,Guatemala,F,31,6,149,1,1,1,1,0
15793,724,Escuintla,F,41,4,298,3,0,0,1,1
15660,653,Escuintla,F,38,9,350,1,1,0,1,0
15666,774,Guatemala,M,49,1,0,1,1,1,0,0
15687,547,Quetzaltenango,M,49,8,199.99,2,1,0,0,1
15667,719,Escuintla,M,50,2,0,2,0,0,0,0
15624,740,Escuintla,M,43,9,0,1,1,0,1,1
15734,543,Guatemala,M,42,4,0,3,1,0,0,1
15631,688,Quetzaltenango,M,45,9,225,1,0,0,0,0
15642,474,Guatemala,F,30,9,0,2,0,0,0,0
15811,505,Quetzaltenango,M,43,5,199.99,2,1,0,0,0
15596,688,Guatemala,F,39,0,0,2,1,0,1,1
15787,650,Quetzaltenango,F,55,2,270.36,3,1,1,1,1
15617,610,Guatemala,M,37,0,401.98,1,1,0,1,0
15742,705,Escuintla,F,46,5,149,1,0,1,1,0
15758,669,Guatemala,F,29,7,299,1,0,0,1,0
15568,650,Escuintla,M,20,8,225,2,1,1,0,0
15730,550,Quetzaltenango,M,29,9,199.97,2,1,0,0,0
15731,595,Quetzaltenango,F,45,9,199,1,0,0,1,1
15582,572,Escuintla,F,26,5,350,2,1,0,0,0
15721,622,Escuintla,F,58,2,199.97,2,1,1,0,0
15632,662,Escuintla,M,20,9,549.97,2,0,0,0,0
15808,783,Quetzaltenango,F,58,3,199.99,1,1,1,0,1
15694,714,Escuintla,M,44,7,299,1,0,1,1,0
15718,671,Quetzaltenango,M,51,3,249.97,1,1,0,0,1
15682,600,Guatemala,F,32,1,0,1,1,0,0,0
15584,847,Escuintla,F,37,9,0,1,1,0,0,0
15777,650,Escuintla,M,55,9,0,1,1,1,1,0
15576,710,Escuintla,F,28,6,0,1,1,0,1,0
15646,682,Guatemala,F,33,8,0,1,1,1,0,0
15742,642,Guatemala,M,26,1,0,2,0,1,0,0
15586,536,Escuintla,F,28,4,330.33,1,1,1,1,0
15616,754,Guatemala,F,47,1,249.97,1,1,0,0,0
15721,678,Guatemala,M,60,8,350,1,0,0,0,1
15727,533,Quetzaltenango,F,49,1,249.99,3,1,0,0,1
15649,741,Quetzaltenango,M,38,4,550.32,1,1,0,1,0
15754,757,Guatemala,M,31,10,0,2,0,0,1,0
15572,721,Guatemala,M,40,3,0,1,1,1,1,0
15668,700,Guatemala,M,37,3,888.8,2,1,1,1,0
15701,663,Guatemala,M,26,5,199.97,1,1,0,0,0
15708,677,Escuintla,F,35,0,0,2,0,0,1,0
15655,655,Guatemala,M,27,2,0,1,1,0,0,0
15744,832,Escuintla,M,29,8,0,1,0,1,1,0
15612,721,Escuintla,F,46,7,298.06,1,1,1,1,0
15656,542,Escuintla,M,54,8,249.97,1,0,1,0,1
15655,654,Escuintla,F,54,5,399.97,2,0,1,0,0
15644,821,Escuintla,F,38,8,225,2,0,1,0,1
15726,508,Guatemala,F,38,3,225,2,0,1,0,0
15764,588,Quetzaltenango,F,42,2,199.97,1,1,0,0,0
15631,691,Quetzaltenango,M,38,9,0,2,0,1,0,0
15707,664,Guatemala,M,40,7,225,1,1,0,0,0
15579,439,Guatemala,F,66,9,249.97,1,1,0,0,0
15668,479,Escuintla,M,37,6,0,1,0,1,0,0
15641,850,Guatemala,F,55,10,0,1,1,0,1,1
15587,518,Guatemala,M,40,4,0,2,0,1,1,0
15680,717,Quetzaltenango,F,64,10,249.99,2,1,1,0,0
15601,698,Guatemala,F,51,6,0,4,1,0,1,1
15589,850,Guatemala,M,34,6,249.99,1,0,1,0,0
15703,700,Escuintla,M,47,4,0,1,1,0,1,1
15617,626,Guatemala,F,29,4,149,2,0,0,1,0
15662,774,Escuintla,M,32,9,224.99,2,1,0,0,0
15778,719,Escuintla,F,48,5,0,2,0,0,0,0
15670,646,Escuintla,M,31,2,249.99,1,1,1,0,1
15748,485,Guatemala,F,25,3,0,1,1,1,1,0
15680,784,Quetzaltenango,M,38,1,0,1,1,1,1,0
15628,850,Quetzaltenango,M,32,2,0,2,0,0,1,0
15719,669,Guatemala,F,38,9,274.97,1,1,0,0,0
15812,731,Escuintla,M,70,3,225,2,1,1,0,0
15689,721,Guatemala,F,49,1,199.99,1,0,1,0,0
15614,515,Guatemala,F,37,0,359,1,1,1,1,0
15683,774,Guatemala,F,35,3,299,1,1,1,1,0
15799,585,Escuintla,M,36,10,249.97,2,1,1,0,0
15692,695,Guatemala,F,29,9,199.99,2,1,0,0,0
15590,729,Quetzaltenango,F,42,4,0,2,0,0,0,0
15656,713,Guatemala,F,42,3,0,2,0,0,1,0
15675,555,Escuintla,M,33,5,0,1,0,1,1,0
15751,699,Escuintla,F,50,0,225,1,1,0,0,0
15789,587,Guatemala,M,55,9,0,1,1,0,1,0
15651,762,Escuintla,F,69,9,0,1,1,1,0,0
15672,510,Guatemala,M,44,6,419.21,2,1,1,1,0
15772,842,Escuintla,M,46,9,199.97,1,0,0,0,0
15763,608,Guatemala,M,31,7,225,2,1,0,0,0
15633,850,Guatemala,F,36,10,199.97,2,1,1,0,0
15624,642,Guatemala,M,36,4,199.97,2,1,1,0,0
15688,850,Guatemala,M,33,7,300,1,0,0,1,0
15694,455,Escuintla,F,43,6,149,1,1,1,1,0
15587,726,Guatemala,M,29,7,0,2,1,1,0,1
15579,544,Escuintla,M,30,8,0,1,1,1,1,0
15775,651,Quetzaltenango,M,31,7,2334.31,2,1,0,1,0
15623,814,Guatemala,F,31,4,249.97,2,1,1,0,0
15760,537,Guatemala,M,39,2,0,2,1,1,1,0
15813,553,Guatemala,M,37,2,0,2,1,0,1,0
15705,800,Escuintla,M,38,9,0,1,1,0,1,0
15812,791,Guatemala,M,34,7,881.67,2,1,0,1,0
15626,699,Escuintla,F,29,9,0,2,1,0,0,0
15723,756,Guatemala,F,28,6,0,1,1,1,1,0
15588,591,Escuintla,F,27,5,0,1,0,1,1,1
15794,850,Quetzaltenango,M,22,7,0,2,0,0,1,0
15620,760,Quetzaltenango,M,34,6,199,2,1,1,1,0
15799,569,Escuintla,M,43,8,0,2,0,1,0,0
15711,661,Escuintla,F,35,5,399.97,1,1,0,0,0
15613,670,Guatemala,F,31,2,225,1,1,1,0,1
15621,694,Guatemala,M,38,1,225,2,0,1,0,0
15677,728,Guatemala,F,28,4,608.31,2,1,0,1,0
15801,764,Quetzaltenango,F,39,9,474.6,1,1,0,1,1
15722,639,Guatemala,M,32,9,199,2,1,0,1,0
15682,683,Guatemala,F,30,2,299,2,0,1,1,1
15691,663,Escuintla,M,30,4,0,3,1,0,0,0
15721,826,Escuintla,M,41,5,199.97,2,0,0,0,0
15579,735,Escuintla,M,36,5,0,2,1,0,1,0
15681,682,Guatemala,F,58,1,360,1,1,1,1,0
15607,663,Guatemala,F,39,8,0,2,1,1,1,0
15767,562,Escuintla,F,29,9,450,1,1,1,0,0
15791,696,Guatemala,M,27,4,498.67,2,0,0,1,0
15658,850,Escuintla,M,38,2,498.67,1,1,1,1,0
15670,719,Guatemala,F,22,7,599.92,1,1,1,1,0
15629,804,Guatemala,F,71,8,274.98,2,0,1,0,0
15660,604,Guatemala,M,40,1,0,1,0,0,1,0
15726,782,Escuintla,F,27,3,0,2,1,0,0,0
15641,512,Quetzaltenango,M,42,9,225,2,1,0,0,0
15625,569,Guatemala,M,36,1,0,1,1,0,1,0
15713,597,Quetzaltenango,F,22,6,274.97,1,1,0,0,1
15633,753,Quetzaltenango,M,30,1,0,1,1,1,1,0
15704,430,Guatemala,F,33,8,700,1,1,1,0,0
15735,756,Guatemala,M,28,8,0,1,1,0,1,0
15632,493,Guatemala,M,38,3,225,1,1,0,0,0
15751,777,Quetzaltenango,F,37,10,399.97,2,1,1,0,0
15664,779,Escuintla,F,38,7,199,2,1,1,1,0
15681,702,Escuintla,F,38,2,0,1,1,1,1,0
15738,551,Guatemala,M,35,7,494.99,2,0,0,0,0
15662,749,Quetzaltenango,M,22,4,494.99,2,1,1,0,0
15621,742,Quetzaltenango,M,55,5,0,1,0,1,1,1
15783,752,Quetzaltenango,M,29,4,249.97,1,1,1,0,0
15709,740,Quetzaltenango,F,57,3,348.52,2,1,1,1,1
15701,576,Guatemala,M,24,3,350,1,0,1,0,1
15671,637,Escuintla,M,43,3,199.97,1,1,1,0,0
15796,724,Guatemala,M,28,5,0,1,1,1,1,0
15781,685,Guatemala,M,20,4,249.97,2,1,0,0,0
15625,625,Guatemala,F,38,7,199.99,1,1,0,0,0
15753,571,Quetzaltenango,M,37,9,399,3,1,0,1,1
15654,584,Escuintla,F,29,4,199.99,2,1,0,0,0
15724,550,Guatemala,F,22,7,225,1,1,0,0,0
15624,662,Escuintla,F,72,7,149,1,0,1,1,0
15718,803,Escuintla,M,43,3,0,1,1,0,0,0
15586,615,Guatemala,M,66,7,0,2,1,1,0,0
15783,481,Escuintla,M,39,1,525.79,1,1,1,1,0
15725,701,Guatemala,M,23,3,360,2,1,0,1,0
15791,751,Guatemala,M,29,10,299,1,0,1,1,0
15793,675,Guatemala,M,35,8,199.97,2,1,1,0,0
15576,733,Quetzaltenango,M,40,5,0,2,1,1,1,0
15749,822,Guatemala,M,38,6,0,3,1,0,0,1
15684,559,Guatemala,F,46,5,0,1,1,0,1,1
15591,731,Quetzaltenango,F,49,4,0,1,1,1,0,1
15668,678,Guatemala,F,41,1,462.86,1,1,0,1,1
15608,645,Guatemala,F,68,9,149,4,1,1,1,1
15645,701,Guatemala,M,29,2,249.97,2,1,0,0,0
15702,554,Escuintla,M,26,8,260.29,1,1,1,1,0
15660,723,Guatemala,M,30,3,298.44,1,1,0,1,0
15750,766,Quetzaltenango,M,44,3,299,1,0,0,1,0
15733,597,Guatemala,F,24,1,0,1,1,0,0,0
15581,574,Guatemala,M,41,1,199.99,2,0,0,0,0
15662,655,Quetzaltenango,F,40,0,199.97,1,1,1,0,1
15684,780,Quetzaltenango,F,37,10,0,1,1,0,1,1
15702,672,Escuintla,M,43,5,225,2,1,1,0,0
15588,717,Guatemala,M,38,7,0,2,1,1,1,0
15801,521,Guatemala,F,32,2,0,2,1,1,1,0
15584,633,Guatemala,M,59,5,647.57,1,1,1,1,0
15700,669,Guatemala,M,39,3,0,1,1,1,0,0
15804,740,Guatemala,M,44,9,399.97,1,0,1,0,1
15720,462,Quetzaltenango,F,24,9,799.31,2,0,1,1,0
15743,619,Guatemala,M,39,5,0,2,1,1,1,0
15749,665,Guatemala,F,44,7,35.63,2,1,1,1,0
15670,655,Escuintla,F,27,9,0,2,0,0,1,0
15746,463,Escuintla,M,20,8,0,1,1,0,1,0
15745,799,Guatemala,F,63,1,328.26,2,1,0,1,1
15761,713,Escuintla,F,48,1,1541.38,1,0,0,1,1
15628,807,Quetzaltenango,F,31,1,0,3,1,1,0,0
15627,728,Guatemala,M,38,1,578.72,1,1,1,1,0
15614,582,Guatemala,M,52,2,300,1,0,1,1,0
15731,704,Quetzaltenango,F,35,3,38.01,2,1,1,1,0
15814,714,Guatemala,F,26,9,0,1,1,0,1,0
15659,628,Guatemala,M,30,8,657.98,1,1,1,1,0
15745,809,Quetzaltenango,M,41,1,0,2,1,0,1,0
15691,547,Escuintla,F,44,5,587.57,3,0,0,1,1
15707,560,Guatemala,F,27,5,0,2,1,0,1,0
15784,811,Guatemala,M,31,7,0,1,1,1,1,0
15710,584,Guatemala,M,26,4,225,2,1,0,0,0
15687,691,Guatemala,M,28,1,114.56,2,0,0,1,0
15732,680,Quetzaltenango,M,34,6,0,1,1,0,1,1
15607,588,Quetzaltenango,M,33,9,0,2,1,1,1,0
15567,721,Quetzaltenango,M,40,6,0,1,1,0,0,1
15587,850,Guatemala,M,47,6,0,1,1,0,1,1
15733,529,Guatemala,M,32,9,0,1,1,0,1,0
15709,622,Guatemala,M,43,8,0,2,1,0,1,0
15579,683,Guatemala,F,42,8,0,2,0,1,1,0
15694,575,Guatemala,M,29,4,225,2,1,1,0,0
15589,577,Escuintla,F,40,1,407.97,2,1,1,1,0
15799,510,Quetzaltenango,M,31,0,0,1,1,0,1,1
15731,652,Escuintla,F,40,7,399.97,1,1,1,0,0
15694,569,Quetzaltenango,F,28,3,93.28,1,1,0,1,1
15620,687,Escuintla,M,31,3,276,2,0,0,0,0
15744,822,Guatemala,M,32,8,300.01,1,1,0,1,0
15799,656,Quetzaltenango,F,23,4,0,1,0,1,1,0
15759,745,Quetzaltenango,M,51,3,0,1,1,1,1,0
15732,386,Escuintla,F,53,1,499.97,1,1,1,0,1
15690,684,Escuintla,F,41,1,0,1,0,0,1,0
15803,635,Escuintla,F,38,1,300,2,1,0,1,0
15652,582,Guatemala,M,30,2,0,2,1,1,0,0
15741,613,Escuintla,M,19,5,340.03,1,1,1,1,0
15743,795,Quetzaltenango,F,56,9,275,1,1,0,0,1
15575,659,Guatemala,F,32,2,249.99,1,0,1,0,0
15732,745,Guatemala,F,28,6,299,2,1,0,1,0
15602,604,Escuintla,F,41,10,0,2,1,1,1,0
15734,509,Quetzaltenango,M,32,9,1918,1,1,1,1,0
15801,706,Quetzaltenango,F,29,6,0,1,1,0,1,0
15702,619,Escuintla,F,44,6,0,1,1,1,1,1
15683,572,Quetzaltenango,M,51,8,328.98,3,1,1,1,1
15794,695,Guatemala,M,36,6,599.55,2,1,0,1,0
15792,543,Guatemala,F,71,1,399.97,1,1,1,0,0
15613,640,Guatemala,F,33,6,0,2,1,1,1,0
15606,672,Guatemala,M,39,2,350,2,1,0,0,0
15636,701,Guatemala,M,39,9,0,1,0,1,1,0
15645,634,Escuintla,M,25,9,399.97,2,1,1,0,0
15671,531,Escuintla,F,42,6,199.99,2,0,0,0,0
15652,699,Guatemala,M,27,1,279.14,2,1,0,1,0
15749,605,Guatemala,F,51,9,300,1,1,1,1,1
15728,534,Guatemala,F,49,7,1855.87,1,1,0,1,1
15735,449,Escuintla,F,31,1,0,1,0,0,1,0
15778,684,Escuintla,F,36,5,499.97,1,1,0,0,0
15624,622,Quetzaltenango,M,42,9,225,1,0,0,0,1
15584,714,Guatemala,F,40,0,0,2,1,0,1,0
15726,712,Escuintla,F,48,8,0,2,1,0,1,0
15794,783,Guatemala,F,72,5,341.03,2,1,1,1,0
15788,743,Quetzaltenango,M,45,10,898.34,3,1,0,1,1
15572,683,Guatemala,M,36,5,0,1,1,1,1,0
15780,654,Escuintla,M,40,5,908.33,1,1,0,1,0
15791,700,Guatemala,M,37,1,0,1,1,0,0,0
15708,744,Escuintla,M,31,0,299.97,1,1,0,0,0
15719,645,Quetzaltenango,M,25,1,0,2,1,0,1,0
15591,525,Escuintla,M,36,3,0,1,1,0,1,0
15639,732,Guatemala,M,25,0,159,1,0,0,0,0
15699,721,Guatemala,F,40,7,0,2,1,1,1,0
15569,622,Guatemala,M,32,5,199.99,1,1,1,0,0
15595,654,Quetzaltenango,M,31,5,298.77,2,1,1,1,0
15599,529,Guatemala,F,43,0,0,1,1,1,0,1
15650,720,Escuintla,F,59,6,0,2,1,1,1,1
15641,850,Quetzaltenango,F,25,8,700.03,2,1,0,1,0
15680,667,Quetzaltenango,M,27,2,0,1,1,0,1,0
15592,620,Guatemala,M,41,3,225,2,1,1,0,0
15626,616,Guatemala,M,29,9,199.99,1,1,1,0,0
15700,637,Quetzaltenango,F,46,2,599.97,1,1,0,0,1
15782,710,Escuintla,F,29,3,0,1,1,0,1,0
15784,717,Escuintla,M,33,1,0,1,0,0,1,0
15813,786,Quetzaltenango,M,24,2,239.95,2,1,1,1,0
15596,651,Guatemala,F,39,8,117.77,1,1,0,1,0
15700,530,Guatemala,F,55,4,0,1,0,1,1,1
15724,815,Escuintla,F,57,5,0,3,0,0,1,1
15784,715,Quetzaltenango,F,34,9,340.83,1,0,0,1,1
15733,496,Quetzaltenango,F,55,4,0,1,1,1,1,1
15612,680,Escuintla,M,42,0,0,1,1,0,1,0
15654,646,Guatemala,F,51,4,657.98,1,0,0,1,0
15589,807,Quetzaltenango,M,47,1,803.77,1,1,1,1,0
15578,727,Guatemala,M,47,7,249.97,2,1,0,0,0
15566,787,Guatemala,M,25,5,328.74,2,1,0,1,0
15639,806,Guatemala,M,34,6,824.03,2,0,0,1,0
15688,603,Guatemala,M,31,1,0,1,1,0,1,0
15662,649,Escuintla,M,32,1,679.73,1,0,1,1,1
15720,547,Quetzaltenango,M,41,3,0,1,1,0,1,1
15567,684,Quetzaltenango,M,32,3,0,2,1,1,1,0
15647,477,Guatemala,F,57,9,0,2,1,1,0,1
15679,558,Quetzaltenango,M,41,2,0,1,1,1,1,0
15675,695,Guatemala,F,23,1,418.77,2,1,1,1,0
15782,592,Escuintla,M,35,6,199.99,1,1,0,0,1
15795,789,Guatemala,M,31,4,0,1,1,1,1,0
15773,597,Guatemala,F,29,1,1034.97,1,1,0,1,0
15655,839,Quetzaltenango,M,47,2,1397.89,1,1,1,1,1
15691,405,Quetzaltenango,M,31,5,0,2,1,1,1,0
15796,658,Guatemala,M,39,7,300,2,1,0,1,0
15801,684,Quetzaltenango,M,42,1,249.97,1,1,1,0,1
15661,633,Guatemala,M,35,10,0,2,1,0,1,0
15719,589,Guatemala,M,46,9,269.42,2,1,0,0,0
15779,750,Quetzaltenango,F,37,1,0,2,1,1,1,0
15663,771,Escuintla,M,51,5,328.99,3,1,1,1,1
15704,812,Quetzaltenango,M,33,2,275,2,0,1,1,0
15774,539,Escuintla,M,39,2,298.77,2,1,1,1,0
